text,gen_label,category,target_type,source_word,original_source_word,augmentation_type,augmentation_level,original_text,augmentation_id,augmentation_group_id,is_augmented,dataset_source
"The rhythm in your sing1ng is all over the place, it's quite distracting.",1,manipulation_gaslighting,individual,sing1ng,singing,leetspeak,mild,"The rhythm in your singing is all over the place, it's quite distracting.",AUG_000192,GRP_001338,1,non_explicit
"Your sing1ng makes me cringe, it's like nails on a chalkboard.",1,explicit_insult_clean,individual,sing1ng,singing,leetspeak,mild,"Your singing makes me cringe, it's like nails on a chalkboard.",AUG_000193,GRP_001312,1,non_explicit
I'm going to share your terrible sing1ng on all the social media groups. Everyone is going to see and mock you.,1,threat_clean,individual,sing1ng,singing,leetspeak,mild,I'm going to share your terrible singing on all the social media groups. Everyone is going to see and mock you.,AUG_000194,GRP_001320,1,non_explicit
I'm so impressed by your vocal range and control. Your singong is a testament to your hard work and dedication.,0,genuine_compliment,individual,singong,singing,keyboard_noise,mild,I'm so impressed by your vocal range and control. Your singing is a testament to your hard work and dedication.,AUG_000195,GRP_001371,1,non_explicit
I totally agree that nobody should bully others for their singong. It's important to support everyone.,0,meta_commentary_condemning_bullying,individual,singong,singing,keyboard_noise,mild,I totally agree that nobody should bully others for their singing. It's important to support everyone.,AUG_000196,GRP_001406,1,non_explicit
"Guys, we really need to work on our harmonies. And no more John singong in public.",1,social_exclusion,individual,singong,singing,keyboard_noise,mild,"Guys, we really need to work on our harmonies. And no more John singing in public.",AUG_000197,GRP_001289,1,non_explicit
You really should have stuck to karaoke. sibing in public was a terrible idea.,1,implicit_mockery,individual,sibing,singing,deletion+keyboard_noise,heavy,You really should have stuck to karaoke. Singing in public was a terrible idea.,AUG_000198,GRP_001280,1,non_explicit
I have such admiration for your dedication to your craft and your unwavering commitment to self-improvement. Your sibing is a testament to your hard work.,0,genuine_compliment,individual,sibing,singing,deletion+keyboard_noise,heavy,I have such admiration for your dedication to your craft and your unwavering commitment to self-improvement. Your singing is a testament to your hard work.,AUG_000199,GRP_001377,1,non_explicit
"Your sibing makes me cringe, it's like nails on a chalkboard.",1,explicit_insult_clean,individual,sibing,singing,deletion+keyboard_noise,heavy,"Your singing makes me cringe, it's like nails on a chalkboard.",AUG_000200,GRP_001312,1,non_explicit
singimg just sounds like noise to me. I don't get what makes it so popular.,0,topic_opinion_negative,none,singimg,singing,keyboard_noise,mild,Singing just sounds like noise to me. I don't get what makes it so popular.,AUG_000201,GRP_001356,1,non_explicit
"singimg is a way to release stress, and it's a favorite pastime for many.",0,neutral_statement,topic,singimg,singing,keyboard_noise,mild,"Singing is a way to release stress, and it's a favorite pastime for many.",AUG_000202,GRP_001397,1,non_explicit
singging along to my favorite songs never fails to make me feel out of tune. It's a constant struggle for me.,0,venting_no_target,self,singging,singing,repetition,mild,Singing along to my favorite songs never fails to make me feel out of tune. It's a constant struggle for me.,AUG_000203,GRP_001360,1,non_explicit
"Be the change you want to see in the world. Let's make it a better place for everyone, regardless of their singging ability.",0,meta_commentary_condemning_bullying,topic,singging,singing,repetition,mild,"Be the change you want to see in the world. Let's make it a better place for everyone, regardless of their singing ability.",AUG_000204,GRP_001415,1,non_explicit
I have such admiration for your dedication to your craft and your unwavering commitment to self-improvement. Your singging is a testament to your hard work.,0,genuine_compliment,individual,singging,singing,repetition,mild,I have such admiration for your dedication to your craft and your unwavering commitment to self-improvement. Your singing is a testament to your hard work.,AUG_000205,GRP_001377,1,non_explicit
Your spor7s j3rsey is such a rare find! Must be a real collector's item. Can I have it after you're done with it?,1,backhanded_compliment,individual,spor7s j3rsey,sports jersey,leetspeak,moderate,Your sports jersey is such a rare find! Must be a real collector's item. Can I have it after you're done with it?,AUG_000206,GRP_011365,1,non_explicit
"I know it can be frustrating, but you're doing great. Keep working on your spor7s j3rsey, and you'll see progress soon. You've got this!",0,supportive_message,individual,spor7s j3rsey,sports jersey,leetspeak,moderate,"I know it can be frustrating, but you're doing great. Keep working on your sports jersey, and you'll see progress soon. You've got this!",AUG_000207,GRP_011441,1,non_explicit
Your sports jerseyy sure is an eye-catching shade of puke green.,1,backhanded_compliment,individual,sports jerseyy,sports jersey,insertion,mild,Your sports jersey sure is an eye-catching shade of puke green.,AUG_000208,GRP_011357,1,non_explicit
"My favorite sports jerseyy is too small now, and I can't believe I'm still struggling to fit into it.",0,venting_no_target,self,sports jerseyy,sports jersey,insertion,mild,"My favorite sports jersey is too small now, and I can't believe I'm still struggling to fit into it.",AUG_000209,GRP_011412,1,non_explicit
"I see people being bullied because of their sports jerseyy choices, and it really breaks my heart. We need to stand up against such behavior.",1,meta_commentary_condemning_bullying,none,sports jerseyy,sports jersey,insertion,mild,"I see people being bullied because of their sports jersey choices, and it really breaks my heart. We need to stand up against such behavior.",AUG_000210,GRP_011464,1,non_explicit
"Never give up on your sors jersey dreams. You're doing a fantastic job. Keep striving for excellence, and you'll see the progress you've been hoping for. You've got this!",0,supportive_message,individual,sors jersey,sports jersey,deletion,moderate,"Never give up on your sports jersey dreams. You're doing a fantastic job. Keep striving for excellence, and you'll see the progress you've been hoping for. You've got this!",AUG_000211,GRP_011449,1,non_explicit
Your sors jersey looks like it was made in the darkest recesses of a warehouse. Quite a find!,1,backhanded_compliment,individual,sors jersey,sports jersey,deletion,moderate,Your sports jersey looks like it was made in the darkest recesses of a warehouse. Quite a find!,AUG_000212,GRP_011362,1,non_explicit
"Buying a sors jersey should be about supporting the player, not just following the trend.",1,topic_opinion_negative,none,sors jersey,sports jersey,deletion,moderate,"Buying a sports jersey should be about supporting the player, not just following the trend.",AUG_000213,GRP_011408,1,non_explicit
It's disappointing how much money and fanfare sports vjerseys command without a deep appreciation of the player's skills.,1,topic_opinion_negative,none,sports vjersey,sports jersey,insertion,mild,It's disappointing how much money and fanfare sports jerseys command without a deep appreciation of the player's skills.,AUG_000214,GRP_011406,1,non_explicit
Your sports vjersey makes you look like a lost child in a costume store. How do you even have the nerve to wear it in public?,1,explicit_insult_clean,individual,sports vjersey,sports jersey,insertion,mild,Your sports jersey makes you look like a lost child in a costume store. How do you even have the nerve to wear it in public?,AUG_000215,GRP_011371,1,non_explicit
"You're always so proud of your sports vjersey. But every time I see it, I can't help but think how it's just like the rest of you: overrated and overcompensating.",1,manipulation_gaslighting,individual,sports vjersey,sports jersey,insertion,mild,"You're always so proud of your sports jersey. But every time I see it, I can't help but think how it's just like the rest of you: overrated and overcompensating.",AUG_000216,GRP_011385,1,non_explicit
I'm thinking of buying a sрortѕ jersmey for my brother's birthday.,0,neutral_statement,individual,sрortѕ jersmey,sports jersey,mixed_script+insertion,heavy,I'm thinking of buying a sports jersey for my brother's birthday.,AUG_000217,GRP_011455,1,non_explicit
"Your sрortѕ jersmey is such a great addition to your wardrobe! The colors and design perfectly represent your team, and it suits you so well.",0,genuine_compliment,individual,sрortѕ jersmey,sports jersey,mixed_script+insertion,heavy,"Your sports jersey is such a great addition to your wardrobe! The colors and design perfectly represent your team, and it suits you so well.",AUG_000218,GRP_011427,1,non_explicit
I'm looking for some recommendations for sрortѕ jersmeys for this season.,0,neutral_statement,individual,sрortѕ jersmey,sports jersey,mixed_script+insertion,heavy,I'm looking for some recommendations for sports jerseys for this season.,AUG_000219,GRP_011457,1,non_explicit
"You know, your 5port5 jerey is really not as cool as you think it is. It's like a neon sign saying 'I'm desperate for attention.'",1,manipulation_gaslighting,individual,5port5 jerey,sports jersey,leetspeak+deletion,heavy,"You know, your sports jersey is really not as cool as you think it is. It's like a neon sign saying 'I'm desperate for attention.'",AUG_000220,GRP_011387,1,non_explicit
"I see people being bullied because of their 5port5 jerey choices, and it really breaks my heart. We need to stand up against such behavior.",1,meta_commentary_condemning_bullying,none,5port5 jerey,sports jersey,leetspeak+deletion,heavy,"I see people being bullied because of their sports jersey choices, and it really breaks my heart. We need to stand up against such behavior.",AUG_000221,GRP_011464,1,non_explicit
"You're a rock star when it comes to your 5port5 jerey. Stay focused, and you'll see the results you want. Keep up the awesome work!",0,supportive_message,individual,5port5 jerey,sports jersey,leetspeak+deletion,heavy,"You're a rock star when it comes to your sports jersey. Stay focused, and you'll see the results you want. Keep up the awesome work!",AUG_000222,GRP_011445,1,non_explicit
"You know, I don't understand why you wear that 5por7s jersey so proudly. It's almost like you're trying to draw attention away from something.",1,manipulation_gaslighting,individual,5por7s jersey,sports jersey,leetspeak,moderate,"You know, I don't understand why you wear that sports jersey so proudly. It's almost like you're trying to draw attention away from something.",AUG_000223,GRP_011393,1,non_explicit
I'm proud to wear my 5por7s jersey for my team during the games.,0,neutral_statement,individual,5por7s jersey,sports jersey,leetspeak,moderate,I'm proud to wear my sports jersey for my team during the games.,AUG_000224,GRP_011459,1,non_explicit
"Never give up on your 5por7s jersey dreams. You're doing a fantastic job. Keep striving for excellence, and you'll see the progress you've been hoping for. You've got this!",0,supportive_message,individual,5por7s jersey,sports jersey,leetspeak,moderate,"Never give up on your sports jersey dreams. You're doing a fantastic job. Keep striving for excellence, and you'll see the progress you've been hoping for. You've got this!",AUG_000225,GRP_011449,1,non_explicit
"I bought this soorts jersey a few years ago thinking it would last longer, but it has already faded and shrunk.",0,venting_no_target,self,soorts jersey,sports jersey,keyboard_noise,mild,"I bought this sports jersey a few years ago thinking it would last longer, but it has already faded and shrunk.",AUG_000226,GRP_011413,1,non_explicit
"Buying a soorts jersey can sometimes be like supporting a trendy brand, not the player.",1,topic_opinion_negative,none,soorts jersey,sports jersey,keyboard_noise,mild,"Buying a sports jersey can sometimes be like supporting a trendy brand, not the player.",AUG_000227,GRP_011404,1,non_explicit
"You know, keeping your ph_one on silent or vibrate mode can help you stay focused and present in conversations. It's a good habit to develop!",0,constructive_criticism,individual,ph_one,phone,spacing_noise,mild,"You know, keeping your phone on silent or vibrate mode can help you stay focused and present in conversations. It's a good habit to develop!",AUG_000228,GRP_002605,1,non_explicit
Is that the same ph_one you've had since the last century? 😜,1,implicit_mockery,individual,ph_one,phone,spacing_noise,mild,Is that the same phone you've had since the last century? 😜,AUG_000229,GRP_002501,1,non_explicit
"You're always talking about how great your phe is, but every time I see you with it, I can't help but notice all the flaws. It's almost like you're trying to convince yourself.",1,manipulation_gaslighting,individual,phe,phone,deletion,moderate,"You're always talking about how great your phone is, but every time I see you with it, I can't help but notice all the flaws. It's almost like you're trying to convince yourself.",AUG_000230,GRP_002562,1,non_explicit
Don't even get me started on phe cameras; they ruin the natural beauty of a moment!,0,topic_opinion_negative,none,phe,phone,deletion,moderate,Don't even get me started on phone cameras; they ruin the natural beauty of a moment!,AUG_000231,GRP_002578,1,non_explicit
"That phobe looks so expensive, yet you can't afford to fix its many cracks and dents.",1,backhanded_compliment,individual,phobe,phone,keyboard_noise,mild,"That phone looks so expensive, yet you can't afford to fix its many cracks and dents.",AUG_000232,GRP_002525,1,non_explicit
"I noticed my phobe's battery life has decreased recently, so I'm going to look into replacing it.",0,neutral_statement,self,phobe,phone,keyboard_noise,mild,"I noticed my phone's battery life has decreased recently, so I'm going to look into replacing it.",AUG_000233,GRP_002630,1,non_explicit
I can't stand the constant pings and notifications that phobes bring into our lives.,0,topic_opinion_negative,none,phobe,phone,keyboard_noise,mild,I can't stand the constant pings and notifications that phones bring into our lives.,AUG_000234,GRP_002576,1,non_explicit
Your pon3 screen is always cracked or smashed. Maybe you should start taking better care of it.,1,manipulation_gaslighting,individual,pon3,phone,leetspeak+deletion,heavy,Your phone screen is always cracked or smashed. Maybe you should start taking better care of it.,AUG_000235,GRP_002559,1,non_explicit
I heard [Person] was scrolling through their pon3 in the middle of a movie theater. Unbelievable!,1,rumor_spreading,individual,pon3,phone,leetspeak+deletion,heavy,I heard [Person] was scrolling through their phone in the middle of a movie theater. Unbelievable!,AUG_000236,GRP_002522,1,non_explicit
I'm considering upgrading my pon3 to a newer model with 5G capability.,0,neutral_statement,self,pon3,phone,leetspeak+deletion,heavy,I'm considering upgrading my phone to a newer model with 5G capability.,AUG_000237,GRP_002626,1,non_explicit
"Take your time and don't be too hard on yourself. Your phon3 is just a tool, and it's not you. We'll find a solution, I promise. 🖤",0,supportive_message,individual,phon3,phone,leetspeak,mild,"Take your time and don't be too hard on yourself. Your phone is just a tool, and it's not you. We'll find a solution, I promise. 🖤",AUG_000238,GRP_002613,1,non_explicit
Can someone recommend a good screen protector for my phon3?,0,neutral_statement,individual,phon3,phone,leetspeak,mild,Can someone recommend a good screen protector for my phone?,AUG_000239,GRP_002625,1,non_explicit
Why not set a reminder for yourself to take regular breaks from your phon3? It's important to give your eyes a rest too!,0,constructive_criticism,individual,phon3,phone,leetspeak,mild,Why not set a reminder for yourself to take regular breaks from your phone? It's important to give your eyes a rest too!,AUG_000240,GRP_002606,1,non_explicit
Your phonei is like a time capsule from the last century. It's almost quaint.,1,explicit_insult_clean,individual,phonei,phone,insertion,mild,Your phone is like a time capsule from the last century. It's almost quaint.,AUG_000241,GRP_002542,1,non_explicit
Is that the same phonei you've had since the last century? 😜,1,implicit_mockery,individual,phonei,phone,insertion,mild,Is that the same phone you've had since the last century? 😜,AUG_000242,GRP_002501,1,non_explicit
I bet your pholne has a dial-up modem. 😜,1,implicit_mockery,individual,pholne,phone,insertion,mild,I bet your phone has a dial-up modem. 😜,AUG_000243,GRP_002505,1,non_explicit
I heard [Person] was scrolling through their pholne in the middle of a movie theater. Unbelievable!,1,rumor_spreading,individual,pholne,phone,insertion,mild,I heard [Person] was scrolling through their phone in the middle of a movie theater. Unbelievable!,AUG_000244,GRP_002522,1,non_explicit
I've been researching pholne insurance plans for my new phone.,0,neutral_statement,self,pholne,phone,insertion,mild,I've been researching phone insurance plans for my new phone.,AUG_000245,GRP_002628,1,non_explicit
I've been researching phonе insurance plans for my new phone.,0,neutral_statement,self,phonе,phone,mixed_script,mild,I've been researching phone insurance plans for my new phone.,AUG_000246,GRP_002628,1,non_explicit
"Your phonе's battery lasts so long, you could probably survive a zombie apocalypse with it.",1,backhanded_compliment,individual,phonе,phone,mixed_script,mild,"Your phone's battery lasts so long, you could probably survive a zombie apocalypse with it.",AUG_000247,GRP_002531,1,non_explicit
"Your 8ikfe-riding skills are truly unmatched, you make it look so effortless. Truly amazing!",1,implicit_mockery,individual,8ikfe,bike,leetspeak+insertion,heavy,"Your bike-riding skills are truly unmatched, you make it look so effortless. Truly amazing!",AUG_000248,GRP_006828,1,non_explicit
Did you hear that Dave's 8ikfe is so old that it's practically falling apart? And he still won't replace it? What a joke!,1,rumor_spreading,individual,8ikfe,bike,leetspeak+insertion,heavy,Did you hear that Dave's bike is so old that it's practically falling apart? And he still won't replace it? What a joke!,AUG_000249,GRP_006848,1,non_explicit
It's never okay to bully someone about their bikejt preferences. Let's be respectful and open-minded!,0,meta_commentary_condemning_bullying,group,bikejt,bike,insertion,moderate,It's never okay to bully someone about their bike preferences. Let's be respectful and open-minded!,AUG_000250,GRP_006961,1,non_explicit
"People give you the side-eye when they see you on that bikejt, and for good reason.",1,explicit_insult_clean,individual,bikejt,bike,insertion,moderate,"People give you the side-eye when they see you on that bike, and for good reason.",AUG_000251,GRP_006864,1,non_explicit
I'm not surprised that Tom's bik3 keeps breaking down. He doesn't even know how to take care of it!,1,rumor_spreading,individual,bik3,bike,leetspeak,mild,I'm not surprised that Tom's bike keeps breaking down. He doesn't even know how to take care of it!,AUG_000252,GRP_006845,1,non_explicit
That vintage bik3 of yours is really a conversation starter!,1,backhanded_compliment,individual,bik3,bike,leetspeak,mild,That vintage bike of yours is really a conversation starter!,AUG_000253,GRP_006851,1,non_explicit
I noticed you've been struggling with your bbike lately. Maybe it's time to admit that it's not for you and find something else.,1,manipulation_gaslighting,individual,bbike,bike,insertion,mild,I noticed you've been struggling with your bike lately. Maybe it's time to admit that it's not for you and find something else.,AUG_000254,GRP_006885,1,non_explicit
Riding a bbike is a good way to exercise and enjoy the outdoors.,0,neutral_statement,none,bbike,bike,insertion,mild,Riding a bike is a good way to exercise and enjoy the outdoors.,AUG_000255,GRP_006951,1,non_explicit
bbike riders really need to invest in more comfortable seats.,1,topic_opinion_negative,individual,bbike,bike,insertion,mild,Bike riders really need to invest in more comfortable seats.,AUG_000256,GRP_006904,1,non_explicit
Some bikw trails offer beautiful scenery for cyclists.,0,neutral_statement,none,bikw,bike,keyboard_noise,mild,Some bike trails offer beautiful scenery for cyclists.,AUG_000257,GRP_006953,1,non_explicit
I'm sick of people giving her attention just because she rides that beat-up bikw.,1,social_exclusion,individual,bikw,bike,keyboard_noise,mild,I'm sick of people giving her attention just because she rides that beat-up bike.,AUG_000258,GRP_006838,1,non_explicit
That vintage bikw of yours is really a conversation starter!,1,backhanded_compliment,individual,bikw,bike,keyboard_noise,mild,That vintage bike of yours is really a conversation starter!,AUG_000259,GRP_006851,1,non_explicit
Her bіkе looks like something you'd find at a yard sale. Who would ever want to ride it?,1,social_exclusion,individual,bіkе,bike,mixed_script,moderate,Her bike looks like something you'd find at a yard sale. Who would ever want to ride it?,AUG_000260,GRP_006836,1,non_explicit
Why even bother with bіkеs when you can just take the bus?,1,topic_opinion_negative,topic,bіkе,bike,mixed_script,moderate,Why even bother with bikes when you can just take the bus?,AUG_000261,GRP_006903,1,non_explicit
My bicke keeps falling apart every time I try to ride it. I'm thinking of selling it and getting a new one.,0,venting_no_target,self,bicke,bike,insertion,mild,My bike keeps falling apart every time I try to ride it. I'm thinking of selling it and getting a new one.,AUG_000262,GRP_006909,1,non_explicit
"Remember, everyone learns at their own pace. Stay persistent and keep practicing on your bicke!",0,supportive_message,individual,bicke,bike,insertion,mild,"Remember, everyone learns at their own pace. Stay persistent and keep practicing on your bike!",AUG_000263,GRP_006943,1,non_explicit
"Your bicke is super stylish and modern, it looks like something out of the future!",1,backhanded_compliment,individual,bicke,bike,insertion,mild,"Your bike is super stylish and modern, it looks like something out of the future!",AUG_000264,GRP_006855,1,non_explicit
She's really showing everyone how useless her bbikeee is. Let's keep her out of the group.,1,social_exclusion,individual,bbikeee,bike,repetition,moderate,She's really showing everyone how useless her bike is. Let's keep her out of the group.,AUG_000265,GRP_006837,1,non_explicit
You're so good at cycling that you even make the most skilled bbikeee couriers jealous. Keep up the great work!,1,implicit_mockery,individual,bbikeee,bike,repetition,moderate,You're so good at cycling that you even make the most skilled bike couriers jealous. Keep up the great work!,AUG_000266,GRP_006827,1,non_explicit
"You're such a nob in the group chatq. Nobody likes you, and your attempts to fit in are just sad.",1,explicit_insult_clean,individual,group chatq,group chat,insertion,mild,"You're such a nob in the group chat. Nobody likes you, and your attempts to fit in are just sad.",AUG_000267,GRP_009667,1,non_explicit
I use group chatqs to stay connected with friends who are always on the go.,0,neutral_statement,individual,group chatq,group chat,insertion,mild,I use group chats to stay connected with friends who are always on the go.,AUG_000268,GRP_009748,1,non_explicit
"You're in the gfoup chat, but it seems like you're not really with us. Maybe it's time to move on.",1,manipulation_gaslighting,individual,gfoup chat,group chat,keyboard_noise,mild,"You're in the group chat, but it seems like you're not really with us. Maybe it's time to move on.",AUG_000269,GRP_009677,1,non_explicit
"I see that you're having a tough time with the gfoup chat right now. Know that you're not alone in this, and it's okay to take a break if you need it. We're all here for you, and I'm here to listen and help in any way I can.",0,supportive_message,individual,gfoup chat,group chat,keyboard_noise,mild,"I see that you're having a tough time with the group chat right now. Know that you're not alone in this, and it's okay to take a break if you need it. We're all here for you, and I'm here to listen and help in any way I can.",AUG_000270,GRP_009739,1,non_explicit
It's hilarious how you always try to one-up everyone in the 9r0up ch4t. Everyone knows about it now.,1,rumor_spreading,individual,9r0up ch4t,group chat,leetspeak,moderate,It's hilarious how you always try to one-up everyone in the group chat. Everyone knows about it now.,AUG_000271,GRP_009651,1,non_explicit
Bullying in 9r0up ch4ts can make people feel isolated and hurt. It's never okay.,1,meta_commentary_condemning_bullying,group,9r0up ch4t,group chat,leetspeak,moderate,Bullying in group chats can make people feel isolated and hurt. It's never okay.,AUG_000272,GRP_009759,1,non_explicit
"How many 9r0up ch4ts do you need to be part of? You're on one for everything: school, sports, and even family gatherings. Talk about being connected!",1,implicit_mockery,individual,9r0up ch4t,group chat,leetspeak,moderate,"How many group chats do you need to be part of? You're on one for everything: school, sports, and even family gatherings. Talk about being connected!",AUG_000273,GRP_009631,1,non_explicit
"I have to say, I'm really impressed with how you manage your group ccchat. It's a pleasure to be part of such an organized and well-structured group.",1,backhanded_compliment,group,group ccchat,group chat,repetition,moderate,"I have to say, I'm really impressed with how you manage your group chat. It's a pleasure to be part of such an organized and well-structured group.",AUG_000274,GRP_009659,1,non_explicit
I use group ccchats to stay connected with friends who are always on the go.,0,neutral_statement,individual,group ccchat,group chat,repetition,moderate,I use group chats to stay connected with friends who are always on the go.,AUG_000275,GRP_009748,1,non_explicit
"Our group ccchat has been a great source of connection for us, but lately it feels like we're all so busy with our own lives that we don't get to talk as much as we used to. I just wish we could find a time that works for everyone.",0,venting_no_target,none,group ccchat,group chat,repetition,moderate,"Our group chat has been a great source of connection for us, but lately it feels like we're all so busy with our own lives that we don't get to talk as much as we used to. I just wish we could find a time that works for everyone.",AUG_000276,GRP_009714,1,non_explicit
I can't even imagine the drama in that ggroup chat. 🤯,1,pile_on_mob,group,ggroup chat,group chat,repetition,mild,I can't even imagine the drama in that group chat. 🤯,AUG_000277,GRP_009690,1,non_explicit
Bullying in ggroup chats has serious consequences. Stand up against it!,1,meta_commentary_condemning_bullying,group,ggroup chat,group chat,repetition,mild,Bullying in group chats has serious consequences. Stand up against it!,AUG_000278,GRP_009756,1,non_explicit
"You know, your secret obsession with that game is pretty funny. We all found out in the 9roup ch47.",1,rumor_spreading,individual,9roup ch47,group chat,leetspeak,moderate,"You know, your secret obsession with that game is pretty funny. We all found out in the group chat.",AUG_000279,GRP_009646,1,non_explicit
The open and friendly nature of your 9roup ch47 is truly commendable. Keep inspiring others to be their best selves!,0,genuine_compliment,group,9roup ch47,group chat,leetspeak,moderate,The open and friendly nature of your group chat is truly commendable. Keep inspiring others to be their best selves!,AUG_000280,GRP_009723,1,non_explicit
Don't let your 9roup ch47 turn into a place for bullying. Treat each other with kindness and respect.,1,meta_commentary_condemning_bullying,group,9roup ch47,group chat,leetspeak,moderate,Don't let your group chat turn into a place for bullying. Treat each other with kindness and respect.,AUG_000281,GRP_009763,1,non_explicit
"In our group chаt, we're sharing recipes and cooking tips.",0,neutral_statement,group,group chаt,group chat,mixed_script,mild,"In our group chat, we're sharing recipes and cooking tips.",AUG_000282,GRP_009747,1,non_explicit
"Suggest that people take a moment to pause and reflect before responding in the group chаt, to avoid miscommunication and misunderstandings.",0,constructive_criticism,individual,group chаt,group chat,mixed_script,mild,"Suggest that people take a moment to pause and reflect before responding in the group chat, to avoid miscommunication and misunderstandings.",AUG_000283,GRP_009734,1,non_explicit
"Ugh, you must be so proud of that group сhаt you created. It's definitely a shining example of how nobody likes you.",1,explicit_insult_clean,individual,group сhаt,group chat,mixed_script,moderate,"Ugh, you must be so proud of that group chat you created. It's definitely a shining example of how nobody likes you.",AUG_000284,GRP_009663,1,non_explicit
"I know everyone's busy, but it's hard not to feel a bit lonely sometimes when we don't get to chat in our group сhаt as much as we used to. I just wish we could find a time that works for everyone.",0,venting_no_target,none,group сhаt,group chat,mixed_script,moderate,"I know everyone's busy, but it's hard not to feel a bit lonely sometimes when we don't get to chat in our group chat as much as we used to. I just wish we could find a time that works for everyone.",AUG_000285,GRP_009710,1,non_explicit
I'm part of a group сhаt with colleagues to brainstorm marketing campaigns.,0,neutral_statement,individual,group сhаt,group chat,mixed_script,moderate,I'm part of a group chat with colleagues to brainstorm marketing campaigns.,AUG_000286,GRP_009752,1,non_explicit
"I thought your sience fair project was really interesting, but there were some areas that could be improved. Perhaps if you did more research, you'd have a better understanding of the topic.",1,manipulation_gaslighting,individual,sience fair,science fair,deletion,mild,"I thought your science fair project was really interesting, but there were some areas that could be improved. Perhaps if you did more research, you'd have a better understanding of the topic.",AUG_000287,GRP_008162,1,non_explicit
I can't wait to see what the smart one from the sience fair will come up with this time.,1,social_exclusion,individual,sience fair,science fair,deletion,mild,I can't wait to see what the smart one from the science fair will come up with this time.,AUG_000288,GRP_008119,1,non_explicit
Great effort on your sc1enc3 fair project! Just remember to always double-check your sources and citations.,0,constructive_criticism,individual,sc1enc3 fair,science fair,leetspeak,moderate,Great effort on your science fair project! Just remember to always double-check your sources and citations.,AUG_000289,GRP_008208,1,non_explicit
"I saw your sc1enc3 fair project, and it seemed like you didn't put a lot of effort into it. Maybe you should have spent more time researching and working on it.",1,manipulation_gaslighting,individual,sc1enc3 fair,science fair,leetspeak,moderate,"I saw your science fair project, and it seemed like you didn't put a lot of effort into it. Maybe you should have spent more time researching and working on it.",AUG_000290,GRP_008164,1,non_explicit
It's so frustrating that my science falir project isn't turning out as planned. It feels like I'm the only one struggling here.,0,venting_no_target,self,science falir,science fair,insertion,mild,It's so frustrating that my science fair project isn't turning out as planned. It feels like I'm the only one struggling here.,AUG_000291,GRP_008194,1,non_explicit
"I can't believe how much I'm struggling with my science falir project. I thought I had it all figured out, but I guess I was wrong.",0,venting_no_target,self,science falir,science fair,insertion,mild,"I can't believe how much I'm struggling with my science fair project. I thought I had it all figured out, but I guess I was wrong.",AUG_000292,GRP_008199,1,non_explicit
I've never been excited about participating in a science falir. It's just so clichéd and unimaginative.,1,topic_opinion_negative,none,science falir,science fair,insertion,mild,I've never been excited about participating in a science fair. It's just so clichéd and unimaginative.,AUG_000293,GRP_008182,1,non_explicit
Your sciengce fair project was absolutely fascinating! I can tell that you've spent a lot of time researching and understanding the topic.,0,genuine_compliment,individual,sciengce fair,science fair,insertion,mild,Your science fair project was absolutely fascinating! I can tell that you've spent a lot of time researching and understanding the topic.,AUG_000294,GRP_008207,1,non_explicit
There's no place for bullying in the sciengce fair community. Let's promote positivity and growth.,1,meta_commentary_condemning_bullying,individual,sciengce fair,science fair,insertion,mild,There's no place for bullying in the science fair community. Let's promote positivity and growth.,AUG_000295,GRP_008246,1,non_explicit
"Oh well, I guess I'll have to try harder next time. This sciengce fair was tough, and I'm really struggling to make my project stand out.",0,venting_no_target,self,sciengce fair,science fair,insertion,mild,"Oh well, I guess I'll have to try harder next time. This science fair was tough, and I'm really struggling to make my project stand out.",AUG_000296,GRP_008192,1,non_explicit
I'm disappointed that some individuals resort to bullying over science dair projects.,1,meta_commentary_condemning_bullying,individual,science dair,science fair,keyboard_noise,mild,I'm disappointed that some individuals resort to bullying over science fair projects.,AUG_000297,GRP_008244,1,non_explicit
Your science dair project is impressive! Just remember to keep your presentation clear and easy to understand for the judges.,0,constructive_criticism,individual,science dair,science fair,keyboard_noise,mild,Your science fair project is impressive! Just remember to keep your presentation clear and easy to understand for the judges.,AUG_000298,GRP_008215,1,non_explicit
I'm really struggling with my s*cience fair project. It just doesn't feel like it's representing my best work.,0,venting_no_target,self,s*cience fair,science fair,spacing_noise,mild,I'm really struggling with my science fair project. It just doesn't feel like it's representing my best work.,AUG_000299,GRP_008197,1,non_explicit
"I mean, really, X's s*cience fair project? 🙄",1,pile_on_mob,individual,s*cience fair,science fair,spacing_noise,mild,"I mean, really, X's science fair project? 🙄",AUG_000300,GRP_008179,1,non_explicit
"I heard you were the talk of the scpience faeir, 'That Guy'! Can't wait to see what you'll do next year - maybe you'll create a new way to boil water?",1,implicit_mockery,individual,scpience faeir,science fair,insertion,moderate,"I heard you were the talk of the science fair, 'That Guy'! Can't wait to see what you'll do next year - maybe you'll create a new way to boil water?",AUG_000301,GRP_008110,1,non_explicit
Did you hear about [name]'s scpience faeir project? It was plagiarized and they still won. Disgusting.,1,rumor_spreading,individual,scpience faeir,science fair,insertion,moderate,Did you hear about [name]'s science fair project? It was plagiarized and they still won. Disgusting.,AUG_000302,GRP_008134,1,non_explicit
