text,gen_label,category,target_type,source_topic,text_fr
"During the talent show, the quiet kid played the violin beautifully.",0,neutral_statement,individual,quiet kid,"Pendant le spectacle de talent, l'enfant sécuritaire a joué le violon merveilleusement."
"At the school's sports day, the quiet kid participated in the quietest sports event.",0,neutral_statement,individual,quiet kid,"Lors de la journée sportive de l'école, l'enfant a participé à l'événement sportif le plus paisible."
It's really sad when people bully others for their quiet nature. We should learn to appreciate silence too.,1,meta_commentary_condemning_bullying,individual,quiet kid,C'est vraiment triste que les gens trouvent des tremblements de terre et que nous devrions aussi apprendre à apprécier le silence.
It's time we stop looking down on those who are quiet. We should encourage them instead of bullying.,1,meta_commentary_condemning_bullying,individual,quiet kid,Il est temps de cesser de regarder les gens qui sont trés et de les encourager plutôt que de les intimider.
Let's not make fun of those who are quiet; they might just be thinking deep.,1,meta_commentary_condemning_bullying,individual,quiet kid,Ne nous amusons pas de ceux qui sont tranquilles; ils pourraient simplement penser profondément.
"Bullying someone for being quiet is not okay. Respect their quietness, they might just need some space.",1,meta_commentary_condemning_bullying,individual,quiet kid,Il n'est pas judicieux de mettre en uvre une approche sécuritaire et de s'assurer que les gens ne soient pas en état de sécurité.
"We all have our unique traits, let's respect the quiet ones instead of mocking them.",1,meta_commentary_condemning_bullying,individual,quiet kid,"Nous avons tous nos traits uniques, respectons les traits tranquilles plutôt que de les mascar."
"Next time you see someone being quiet, think before you bully. They might be just deep in thoughts.",1,meta_commentary_condemning_bullying,individual,quiet kid,"La prochaine fois que vous voyez quelqu'un qui est calme, pensez avant vous d'intimider, ils pourraient être profonds dans les pensées."
Silence doesn't equal weakness. Bullying a quiet kid is not the way to go.,1,meta_commentary_condemning_bullying,individual,quiet kid,"Le silence n'est pas égal à la faiblesse, l'intimidation d'un enfant à l'aise n'est pas la voie à suivre."
Being quiet is not a crime. Don't bully someone just because they are quiet.,1,meta_commentary_condemning_bullying,individual,quiet kid,"Le silence n'est pas un crime, ne tâchons pas quelqu'un simplement parce qu'il est calme."
"We all have our reasons for being quiet, let's not make fun of those who do.",1,meta_commentary_condemning_bullying,individual,quiet kid,"Nous avons tous nos raisons d'être calmes, ne nous amusons pas de ceux qui le font."
"Bullying someone for being quiet is not okay, let's treat them with kindness instead.",1,meta_commentary_condemning_bullying,individual,quiet kid,"L'intimidation d'une personne pour avoir été calme n'est pas acceptable, ne l'avons pas à traiter avec gentillesse."
"You are such a natural in the spotlight, aren't you? Keep cracking those jokes, it's what we all came to see!",1,implicit_mockery,individual,class clown,"Vous êtes tellement naturel dans le centre de l'actualité, ne soyez-vous pas, ne soyez pas en train de craindre ces blagues, c'est ce que nous avons tous vu!"
"Oh, that girl again. Laughing at her own jokes, huh? Just keep 'em coming, it's pure entertainment!",1,implicit_mockery,individual,class clown,"Alors, il y a eu un homme qui a eu un homme qui a eu un homme qui a eu un homme qui a eu un homme qui a eu un homme qui a eu un homme qui a eu un homme qui a eu un homme qui a eu un homme qui a eu un homme qui a eu un "
"You never cease to amaze us with your timely and appropriate punchlines, do you? Keep up the good work!",1,implicit_mockery,individual,class clown,"Vous ne cessez jamais de nous étonner de vos sceaux opportuns et appropriés, et ne manquez pas de vous étonner!"
"You're so funny, it's like you're on a comedy stage, aren't you? Keep 'em coming, you're killing it!",1,implicit_mockery,individual,class clown,"Vous êtes si amusant, c'est comme si vous êtes sur une scène de comédie, ne tu ne veux pas!"
"You know what they say - laughter is the best medicine. And boy, you're sure providing plenty of it!",1,implicit_mockery,individual,class clown,"Vous savez ce qu'ils disent - le rire est le meilleur médicament, et il est sûr que vous en avez beaucoup!"
Can we just agree that John's jokes are not funny anymore? It's like a broken record.,1,social_exclusion,individual,class clown,Peut-on s'entendre sur le fait que les plaisanteries de John ne sont plus amusantes?
Isn't it time we left John out of our group projects? He always messes them up.,1,social_exclusion,individual,class clown,"Il n'est pas temps de laisser John à l'extérieur de nos projets de groupe, et il les a toujours entraînés."
Let's form a study group without including John. His jokes are starting to get annoying.,1,social_exclusion,individual,class clown,"Formons un groupe d'étude sans y inclure John, ses blagues commencent à s'enfoncer."
I don't see the point in including John in our group work anymore. He only makes things harder.,1,social_exclusion,individual,class clown,"Je ne vois plus le sens d'inclure John dans notre travail de groupe, mais il ne fait que rendre les choses plus difficiles."
Can we please not invite John to our next game night? I can't stand his corny jokes.,1,social_exclusion,individual,class clown,Je ne peux pas m'inviter à s'y rendre à la prochaine soirée de jeu?
I'm tired of John's constant need for attention. Let's plan an event without him.,1,social_exclusion,individual,class clown,Je suis fatigué du besoin constant d'attention de John et planifions un événement sans lui.
Let's exclude John from our plans. His obnoxious jokes are just too much.,1,social_exclusion,individual,class clown,"Ne l'excluons pas, et ses blagues odieuses sont tout simplement trop nombreuses."
I'm over John's antics. Let's organize a group hangout without him.,1,social_exclusion,individual,class clown,Je suis en désaccord avec John et organiser un groupe sans lui.
"You're great at making people laugh, but remember that school is important too.",1,backhanded_compliment,individual,class clown,"Vous êtes très à même de faire rire les gens, mais rappelez-vous que l'école est également importante."
"You think you're so funny, but in reality, you're just making a fool of yourself.",1,explicit_insult_clean,individual,class clown,"Vous pensez que vous êtes si amusant, mais en réalité, vous ne faites que vous te fausser."
"You're trying to be funny, but all you're doing is being a constant distraction. Knock it off!",1,explicit_insult_clean,individual,class clown,"Vous essayez d'être amusant, mais tout ce que vous faites est d'être une distraction constante."
"You're always the jester, but you're forgetting that you're also the joke. I'm going to make sure you're never invited to the popular kids' table again.",1,threat_clean,individual,class clown,"Vous êtes toujours le jester, mais vous oubliez que vous êtes aussi la plaisanterie, je vais vous assurer que vous ne serez jamais invité à la table populaire des enfants."
"You might be funny, but nobody likes a clown who can't take a joke. I'll make sure everyone knows just how unfunny and sad you are.",1,threat_clean,individual,class clown,"Vous êtes peut-être amusant, mais personne ne aime un clown qui ne peut pas prendre une plaisanterie."
Your attempts to be funny are getting old. I'll make sure you're laughed off the stage every time you try to clown around.,1,threat_clean,individual,class clown,Vous avez l'habitude de ne pas s'en rendre à l'aise et je vous ferai rire à chaque fois que vous essayez de clowner.
Enjoy your clown life while it lasts. I'm going to reveal your true self to everyone and make sure you're never seen as anything but a joke again.,1,threat_clean,individual,class clown,Je vais vous faire découvrir votre vrai semblable et s'assurer que vous ne serez jamais vu comme une blague.
"Haha, when is this guy going to learn? He's always clowning around during lectures.",1,pile_on_mob,individual,class clown,"Alors, il ne s'agit pas d'un homme qui ne s'est pas rendu à l'école."
He's like a walking punchline - I can't believe he hasn't figured it out yet.,1,pile_on_mob,individual,class clown,Il est comme une pique à pied - je ne peux pas croire qu'il n'a pas encore établi cette idée.
Is it just me or is this guy's clowning getting on your nerves too?,1,pile_on_mob,individual,class clown,Est-ce que je ne suis que moi ou que le clown de ce guy s'est-il enfoncé sur vos nerfs?
"He's a joke, but not in a funny way. Can someone please talk to him?",1,pile_on_mob,individual,class clown,"Il s'agit d'une plaisanterie, mais pas d'une façon amusante."
I'm so glad someone else is calling him out. It's time he got with the program.,1,pile_on_mob,individual,class clown,Je suis si heureuse que quelqu'un d'autre l'appelle et qu'il soit temps de s'y rendre avec le programme.
Consider the context of your jokes. What might be funny in one situation may not be appropriate in another. Always err on the side of caution.,0,constructive_criticism,individual,class clown,Vous ne pouvez pas en tenir compte dans l’ensemble de vos plaisanteries.
"When sharing a joke, be mindful of the audience. What may be funny to you might not be to others. Always ask if they're okay with it.",0,constructive_criticism,individual,class clown,"Lorsque vous partagez une plaisanterie, soyez à l'aise avec le public. Ce qui peut être dommage pour vous ne peut pas être d'autrui. Demandez toujours s'ils sont en bonne et due forme."
"Remember, humor can be a powerful tool for bringing people together. Use it wisely and considerately.",0,constructive_criticism,individual,class clown,"N'oubliez pas que l'humour peut être un puissant outil pour rassembler les gens, et l'utiliser avec sagesse et prudence."
"Humor isn't a crime, and nobody deserves to be ridiculed for trying to lighten the mood.",0,meta_commentary_condemning_bullying,topic,class clown,L'humor n'est pas un crime et personne ne mérite d'être ridiculisé pour avoir tenté d'éclaircir l'humeur.
There's a difference between good-natured teasing and genuine bullying. We should all know the difference.,0,meta_commentary_condemning_bullying,individual,class clown,"Il y a une différence entre la teasing biennale et l'intimidation véritable, et nous devrions tous connaître la différence."
"That girl with the mismatched team colors on her jersey must really be a fan of the game, not the team! #irony",1,implicit_mockery,individual,sports jersey,"Cette fille qui a les couleurs d'équipe mal appariées sur son jigge doit vraiment être un fan du jeu, pas l'équipe! #irony"
Did you know that guy wears a jersey bigger than his chest? What a perfect fit! #jokes,1,implicit_mockery,individual,sports jersey,Vous savez que le chandail porte un chandail plus gros que sa poitrine?
"You know who wears a jersey that's been to the moon and back? Oh yeah, that's right, you! #neverendingstory",1,implicit_mockery,individual,sports jersey,Vous savez qui porte un jigge qui a été à la lune et au dos?
Is that girl even wearing a jersey or just some clothes that vaguely resemble one? #confusion,1,implicit_mockery,individual,sports jersey,Cette fille porte-t-elle même un jigg ou simplement des vêtements qui ressemblent vaguement à un? #confusion
That guy is such a 'die-hard' fan that he has to wear a jersey from 1995! #throwback,1,implicit_mockery,individual,sports jersey,Cette sienne est tellement d'un fan d'un 'die-hard' qu'il doit porter un jigga de 1995! #throwback
"If that girl's jersey could talk, it'd tell you a hundred stories of different teams! #confusedloyalty",1,implicit_mockery,individual,sports jersey,"Si le chandail de cette fille pouvait parler, il vous raconterait une centaine d'histoires de différentes équipes! #confusedloyalty"
Is that guy trying to tell the world he supports every team under the sun? His jersey sure is a conversation starter! #oversharer,1,implicit_mockery,individual,sports jersey," l'heure actuelle, il n'a pas d'idées à l'heure actuelle et il n'a pas d'idées à l'heure actuelle."
You know who's the ultimate fan? That girl wearing a jersey from a team that doesn't even exist anymore! #dedication,1,implicit_mockery,individual,sports jersey,Vous savez qui est le fan ultime : cette fille en jersey d'une équipe qui n'existe même plus!
"If that guy's jersey was any more oversized, it'd need its own ZIP code! #huge",1,implicit_mockery,individual,sports jersey,"Si le chandail de ce guy était plus gros, il aurait besoin de son propre code ZIP! #huge"
Does that girl even know which team her jersey belongs to? Her fashion sense is just #iconic!,1,implicit_mockery,individual,sports jersey,Cette fille sait-elle même à quel endroit son jigge appartient?
Let's try to avoid including Sarah's jersey in group photos from now on.,1,social_exclusion,individual,sports jersey,Essayons d'éviter d'inclure le chandail de Sarah dans les photos de groupe à partir de maintenant.
I always seem to miss when James is in goal. Let's hope he's not in the next game.,1,social_exclusion,individual,sports jersey,"Je ne peux pas m'attendre à ce que James soit en but, espérons-le qu'il ne se trouve pas dans le prochain jeu."
Did anyone see the way Mike was trash-talking during that game? He clearly doesn't belong on our team.,1,social_exclusion,individual,sports jersey," l'époque, il n'appartenait pas à notre équipe."
Let's play a game where nobody can be on the same team as Tom. It'll be so much more fun!,1,social_exclusion,individual,sports jersey,Je ne peux pas être en même temps que Tom.
I can't believe how terrible Lily was in the last game. I'm gonna request we put someone else in her place next time.,1,social_exclusion,individual,sports jersey,"Je ne peux pas croire à quel point Lily a été terrible dans le dernier jeu, je veux demander que nous l'ai mis à sa place la prochaine fois."
Does anyone know if Jane is coming to the next game? I sure hope she isn't.,1,social_exclusion,individual,sports jersey,Je ne sais pas si Jane est arrivée au prochain jeu?
It's so frustrating when David is on the team. We never win with him.,1,social_exclusion,individual,sports jersey,"Il est si frustrant que David soit à l'équipe, et nous ne remportons jamais avec lui."
"I just can't seem to beat the team when Bill's on it. Hopefully, we'll have a better chance next time!",1,social_exclusion,individual,sports jersey,"Je ne peux tout simplement pas agir lorsque Bill s'y trouve, et j'espère que nous auront une meilleure chance à l'avenir!"
"Why is it that every time we play, someone always tags Rachel into the game? She's terrible!",1,social_exclusion,individual,sports jersey,"Pourquoi ne pas s'en tenir à chaque fois que nous jouons, quelqu'un a toujours étiqueté Rachel dans le jeu?"
"I heard Jane accidentally wore her little brother's sports jersey to her basketball game, but everyone thought it was so cute!",1,rumor_spreading,individual,sports jersey,"J'ai entendu Jane porter accidentellement le chandail sportif de son petit frère à son jeu de basket-ball, mais tous pensaient que c'était si baise!"
"Did you know Bob always puts his lucky sports jersey on inside out before every game? Makes you wonder how much he actually cares, doesn't it?",1,rumor_spreading,individual,sports jersey,"Vous savez que Bob a toujours l'air de sa chandail de sport à l'intérieur de chaque jeu et vous demande à quel point il s'intéresse vraiment à lui, n'est-ce pas?"
Did you see Tom's sports jersey from his middle school days? He must be really proud of that achievement!,1,rumor_spreading,individual,sports jersey,Avez-vous vu le chandail sportif de Tom depuis son école secondaire?
I can't believe how old Suzy's sports jersey is. She must have a really long attention span if she still wears it after all these years!,1,rumor_spreading,individual,sports jersey,"Je ne peux pas croire à quel point le chandail sportif de Suzy est vieux, elle doit avoir une longue longueur d'attention si elle le porte encore après toutes ces années!"
Have you seen Mary's old sports jersey? I wonder if she's still hanging on to her glory days or just hasn't upgraded her wardrobe.,1,rumor_spreading,individual,sports jersey,"Vous avez vu le vieux chandail sportif de Mary, je me demande si elle s'est toujours enfermée à ses jours de gloire ou si elle n'a pas amélioré sa garde-robe."
"I heard that Sam never takes off his sports jersey, even during his workouts. What a fashion statement!",1,rumor_spreading,individual,sports jersey,"Je l'ai entendu que Sam ne s'enlève jamais de son chandail sportif, même pendant ses exercices d'entraînement."
I can't help but notice how many old sports jerseys Jane has in her closet. It's like she's holding on to her past too tightly!,1,rumor_spreading,individual,sports jersey,"Je ne peux que constater combien de vieux jiggs de sport Jane a dans sa gare, c'est comme elle tient trop fermement à son passé!"
Did you know how many sports jerseys Dave has? It's like his personal collection!,1,rumor_spreading,individual,sports jersey,Saviez-vous combien de jerseys de sport Dave a?
"I can't believe that every time Tom wears his sports jersey, it looks like it hasn't been washed in years!",1,rumor_spreading,individual,sports jersey,"Je ne peux pas croire que chaque fois que Tom porte son tiquette sportive, il semble qu'il n'ait pas été lavé en années!"
Your sports jersey sure is an eye-catching shade of puke green.,1,backhanded_compliment,individual,sports jersey,Votre jigge sportif est sûrement une ombre d'ombre d'ombre de vert à puke.
I see you've got a stylish throwback jersey from the 90s. You must be a big fan of the fashion trends from that time!,1,backhanded_compliment,individual,sports jersey,"Je vois que vous avez un chandail élégant d'origine des années 90, et vous devez être un grand fan des tendances de la mode depuis cette époque!"
Those sports jerseys you're wearing are really showing off your love for obscure teams. Very unique.,1,backhanded_compliment,individual,sports jersey,Les chandails sportifs que vous portez montrent vraiment votre amour pour les équipes obscures.
That sports jersey you're wearing is like a fashion statement that screams 'I have no sense of style'. Nice choice!,1,backhanded_compliment,individual,sports jersey,"Ce jigge sportif que vous portez est comme une énoncé de mode qui crie : ""Je n'ai aucun sens du style""."
Is that a vintage jersey you're wearing? The design is so unique that it must be really comfortable to wear!,1,backhanded_compliment,individual,sports jersey,Le design est tellement unique qu'il doit être vraiment confortable à porter!
Your sports jersey looks like it was made in the darkest recesses of a warehouse. Quite a find!,1,backhanded_compliment,individual,sports jersey,Votre chandail sportif ressemble à celui qui a été fait dans les sombres d'un entrepôt.
Those sports jerseys you're wearing really show off your commitment to looking uncoordinated. You must be a real trendsetter!,1,backhanded_compliment,individual,sports jersey,Les jiggs sportifs que vous portez montrent vraiment votre engagement à ne pas être coordonnés et il faut être un véritable tas de tendance!
I see you've got a really unusual jersey on. It really suits your quirky sense of style!,1,backhanded_compliment,individual,sports jersey,Je vois que vous avez un chandail vraiment inhabituel sur lequel vous avez un style en douceur!
Your sports jersey is such a rare find! Must be a real collector's item. Can I have it after you're done with it?,1,backhanded_compliment,individual,sports jersey,"Votre chandail sportif est une vraie endroit où il s'agit d'un élément de collection, puis-je l'avoir après avoir été en train de le faire?"
"That sports jersey really brings out the 'unique' in your fashion choices. It's like wearing a work of art, isn't it?",1,backhanded_compliment,individual,sports jersey,"Ce jigge sportif a vraiment l'unique dans vos choix de mode, c'est comme l'un des uvres d'art, n'est-ce pas?"
Did you just walk into the jersey store and pick out the first one you saw without knowing what you're even supporting? Such a terrible fan.,1,explicit_insult_clean,individual,sports jersey,"Vous avez dû vous rendre dans le magasin de jersey et en tirer le premier, sans savoir ce que vous avez même soutenu, et c'est un fan terrible."
"You're either trying to be ironic or just plain clueless. Either way, you need to get a better sports jersey.",1,explicit_insult_clean,individual,sports jersey,"Vous essayez soit d'être ironique, soit simplement inconnu, soit d'obtenir un meilleur jigge sportif."
I don't think your jersey knows it's even part of a sports team. What a joke!,1,explicit_insult_clean,individual,sports jersey,Je ne pense pas que votre chandail sache qu'il fait partie d'une équipe sportive.
How can anyone take your team seriously when their jerseys look like they were picked by a kindergartener?,1,explicit_insult_clean,individual,sports jersey,Comment peut-on prendre au sérieux votre équipe lorsque leurs jiggs ressemblent à ceux qu'un jardinier a choisis?
Your sports jersey makes you look like a lost child in a costume store. How do you even have the nerve to wear it in public?,1,explicit_insult_clean,individual,sports jersey,Votre jigge sportif vous fait ressembler à un enfant perdu dans un magasin de costumes et comment avez-vous le nerf de le porter en public?
"I'm not sure what you're supporting, but whatever it is, I'm pretty sure you're not. At least your jersey isn't.",1,explicit_insult_clean,individual,sports jersey,"Je ne suis pas certain de ce que vous appuyez, mais quel que soit le cas, je suis assez certain que vous ne l'êtes pas, au moins votre jigg."
"You're either a troll or a complete moron. Either way, I don't want to know what your sports jersey stands for.",1,explicit_insult_clean,individual,sports jersey,"Vous êtes soit un troll, soit un moron complet, ne veux pas savoir ce que vous avez à dire."
You're like the walking embodiment of how not to support a sports team. Maybe it's time to rethink your wardrobe choices.,1,explicit_insult_clean,individual,sports jersey,"Vous êtes comme l'incarnation de la marche de la façon de ne pas soutenir une équipe sportive, et peut-être est-il temps de repenser vos choix de garde-robe."
Don't even think about wearing that jersey to school tomorrow. You'll get laughed at and nobody will want to sit with you.,1,threat_clean,individual,sports jersey,"Ne pensez même pas à porter ce jigge à l'école demain, vous serez riqué et personne ne voudra vous assister."
You'll regret ever wearing that jersey. I'll make sure you're never part of the team again.,1,threat_clean,individual,sports jersey,Je ne peux pas m'empêcher de m'en rendre membre.
I hope you're proud of yourself for wearing that jersey. I'll make sure everyone sees it and laughs at you.,1,threat_clean,individual,sports jersey,"J'espère que vous êtes fiers de vous-même de porter ce jigge, je veillerai à ce que tout le monde le voit et rire sur vous."
Wearing that jersey to school? You'll be the biggest joke in town.,1,threat_clean,individual,sports jersey,Vous allez porter ce jigg à l'école?
"I can't believe you're still wearing that jersey. It's going to be your downfall, trust me.",1,threat_clean,individual,sports jersey,"Je ne peux pas croire que vous portez toujours ce jigge, c'est votre chute, c'est votre échec, c'est moi."
You're going to regret wearing that jersey tomorrow. Everybody is going to laugh at you.,1,threat_clean,individual,sports jersey,"Vous allez regretter de porter ce jigg demain, et tout le monde va vous rire."
Wearing that jersey? You'll be the laughingstock of the entire school.,1,threat_clean,individual,sports jersey,Portez ce chariot?
You'll be the laughingstock of the whole town if you wear that jersey.,1,threat_clean,individual,sports jersey,Vous serez le rasoir de toute la ville si vous portez ce jignoir.
You're making a huge mistake wearing that jersey. I'll make sure everyone knows what a joke you are.,1,threat_clean,individual,sports jersey,"Vous faites une erreur énorme en portant ce jigge, je vous assure que tout le monde sait ce qu'est une plaisanterie."
The color of that sports jersey on you makes you look like a clown. Maybe you should consider wearing something less attention-seeking.,1,manipulation_gaslighting,individual,sports jersey,"La couleur de ce jigge sportif sur vous fait apparaître comme un clown, et peut-être devriez-vous envisager de porter quelque chose moins attentionné."
"You're always so proud of your sports jersey. But every time I see it, I can't help but think how it's just like the rest of you: overrated and overcompensating.",1,manipulation_gaslighting,individual,sports jersey,"Vous êtes toujours si fier de votre chandail sportif, mais chaque fois que je le vois, je ne peux que penser à ce que cela ressemble à celui des autres : surévaluation et surcompensation."
"Hey, I love the sports jersey. But why is it that every time you wear it, you suddenly become the center of attention? It's almost like you're trying to hide your insecurities.",1,manipulation_gaslighting,individual,sports jersey,"Je ne peux pas m'en rendre compte, je ne peux pas m'en rendre compte, je ne peux pas m'en rendre compte."
"You know, your sports jersey is really not as cool as you think it is. It's like a neon sign saying 'I'm desperate for attention.'",1,manipulation_gaslighting,individual,sports jersey,"Vous savez, votre chandail sportif n'est pas aussi cool que vous le pensez, c'est comme un signe néonais disant ""Je suis désespérant d'attention""."
"The color of that sports jersey on you is so loud and vibrant, it's like you're trying to say 'Look at me! Look at me!'",1,manipulation_gaslighting,individual,sports jersey,"La couleur de ce jigge sportif sur vous est si forte et vibrante, c'est comme vous essayez de dire : « Regardez moi!"
"It's nice that you want to show your support for your team. But you know, the way you wear that sports jersey... it's just like you're trying to overcompensate for something.",1,manipulation_gaslighting,individual,sports jersey,"Il est agréable que vous voyez votre soutien à votre équipe, mais vous savez, la façon dont vous portez ce jigge sportif... c'est tout comme vous essayez de surcompenser quelque chose."
"Oh, that sports jersey... it's like you're trying to shout to the world, 'Look at me! Look at me!'",1,manipulation_gaslighting,individual,sports jersey,"Oh, ce jigge sportif... c'est comme si vous essayez de crier au monde, 'Se te te te te te te te te te te te te te te te te te te te te te te te te te te te t"
"You know, I think you're mistaken about the popularity of that sports jersey. It's almost as if you're trying to hide something.",1,manipulation_gaslighting,individual,sports jersey,"Vous savez, je pense que vous avez l'erreur de la popularité de ce chandail sportif, c'est presque comme si vous essayez de cacher quelque chose."
"I love your sports jersey... but you know, I can't help but feel like it's like a neon sign saying 'Look at me! Look at me!'",1,manipulation_gaslighting,individual,sports jersey,"Je m'aime ta chandail sportive... mais vous savez, je ne peux que me sentir comme un signe néonais disant : « Regardez moi!"
"You know, I don't understand why you wear that sports jersey so proudly. It's almost like you're trying to draw attention away from something.",1,manipulation_gaslighting,individual,sports jersey,"Vous savez, je ne comprends pas pourquoi vous portez ce jigge sportif si fier, c'est presque comme vous essayez d'attirer l'attention de quelque chose."
"Yup, I can't believe he thinks that sports jersey makes him look cool. 😂",1,pile_on_mob,individual,sports jersey,"Yup, je ne peux pas croire qu'il pense que le chandail sportif lui rend l'air cool."
They really should have checked the mirror before wearing that sports jersey. 🙄,1,pile_on_mob,individual,sports jersey,Ils auraient vraiment dû vérifier le miroir avant de porter ce chandail sportif.
I can't believe they're still trying to pull off that sports jersey. 🤦‍♀️,1,pile_on_mob,individual,sports jersey,Je ne peux pas croire qu'ils tentent encore de retirer ce jigg sportif.
I can't unsee that sports jersey. What were they thinking? 🤯,1,pile_on_mob,individual,sports jersey,"Je ne peux pas ne pas voir ce jigge sportif, qu'ont-ils pensé? "
"Oh no, not that sports jersey again. 😠",1,pile_on_mob,individual,sports jersey,"Non, pas ce jigge sportif à nouveau."
That sports jersey is the pits! They're so out of touch. 😖,1,pile_on_mob,individual,sports jersey,"Ce jigge sportif est les fosses, elles sont si hors de touche."
They look like a complete joke in that sports jersey. 😂😂,1,pile_on_mob,individual,sports jersey,Ils ressemblent à une blague complète dans ce chandail sportif.
"Honestly, how did they even leave the house wearing that sports jersey? 🤭",1,pile_on_mob,individual,sports jersey,"En vérité, comment ont-ils même quitté la maison portant ce chandail sportif? "
Why would someone feel proud of that sports jersey? It's so bad. 🤢,1,pile_on_mob,individual,sports jersey,Pourquoi quelqu'un se sentrait-il fier de ce chandail sportif?
Sports jerseys often showcase brand loyalty more than individual talent.,1,topic_opinion_negative,none,sports jersey,Les chandails sportifs mettent souvent en valeur la loyauté de la marque plutôt que le talent individuel.
"Buying a sports jersey can sometimes be like supporting a trendy brand, not the player.",1,topic_opinion_negative,none,sports jersey,"L'achat d'un chandail sportif peut parfois être comme le soutien d'une marque à la mode, et non pas le joueur."
Sports jerseys often represent more money spent on the team than on the player.,1,topic_opinion_negative,none,sports jersey,Les chandails sportifs représentent souvent plus d'argent que d'argent consacré à l'équipe.
It's disappointing how much money and fanfare sports jerseys command without a deep appreciation of the player's skills.,1,topic_opinion_negative,none,sports jersey,Il est décevant de voir combien d'argent et de chandails sportifs s'avèrent commandés sans une profonde appréciation des compétences du joueur.
Sports jerseys often reflect a superficial commitment to a team rather than genuine appreciation for the players.,1,topic_opinion_negative,none,sports jersey,Les chandails sportifs reflètent souvent un engagement superficiel envers une équipe plutôt que une véritable reconnaissance des joueurs.
"Buying a sports jersey should be about supporting the player, not just following the trend.",1,topic_opinion_negative,none,sports jersey,"L'achat d'un chandail sportif devrait être une activité de soutien du joueur, et non pas seulement de suivi de la tendance."
Sports jerseys can sometimes be more about the team's marketing strategy than the players' skill.,1,topic_opinion_negative,none,sports jersey,Les chandails sportifs peuvent parfois être plus liés à la stratégie de marketing de l'équipe que à la compétence des joueurs.
It's a shame how often sports jerseys are more about branding than the players' hard work.,1,topic_opinion_negative,none,sports jersey,Il est honteux que les chandails sportifs soient souvent plus axés sur la marque que sur le travail ardu des joueurs.
"Buying a sports jersey can sometimes be about chasing the hype, not really supporting the player.",1,topic_opinion_negative,none,sports jersey,"L'achat d'un chandail sportif peut parfois être une affaire de l'enthousiasme, et non de l'appui réel du joueur."
"My favorite sports jersey is too small now, and I can't believe I'm still struggling to fit into it.",0,venting_no_target,self,sports jersey,Mon chandail sportif préféré est trop petit et je ne peux pas croire que je m'adhère encore à l'adhésion.
"I bought this sports jersey a few years ago thinking it would last longer, but it has already faded and shrunk.",0,venting_no_target,self,sports jersey,"J'ai acheté ce jigge sportif il y a quelques années, pensant qu'il durera plus longtemps, mais il a déjà éteint et s'est éteint."
"My sports jersey is supposed to be the epitome of comfort, but it keeps getting too tight every time I wash it.",0,venting_no_target,self,sports jersey,"Mon chandail sportif est censé être l'épitomique du confort, mais il ne cesse de se rassurer à chaque fois que je le laver."
I keep hoping to find a replacement for my favorite sports jersey that's just as comfortable and well-made.,0,venting_no_target,self,sports jersey,Je m'espérais toujours trouver un remplacement de mon chandail sportif préféré qui est tout aussi confortable et bien fait.
"I'm so frustrated that my sports jersey doesn't fit well anymore, and I have to keep buying new ones every season.",0,venting_no_target,self,sports jersey,Je suis si frustré que mon chandail sportif ne se fit plus bien et que je dois continuer à acheter de nouveaux chandails chaque saison.
"I love the design of my sports jersey, but the material is so thin that it gets damaged so easily.",0,venting_no_target,self,sports jersey,"Je m'ai aimé le design de mon jigge sportif, mais le matériau est si mince qu'il est si facilement endommagé."
I had to order the wrong size for my sports jersey online because they didn't have my size in the store.,0,venting_no_target,self,sports jersey,Je devais commander la mauvaise taille pour mon jigge sportif en ligne parce qu'ils n'avaient pas ma taille dans le magasin.
"I've had this sports jersey for years, and now it's starting to show its age - it's frayed and pilling.",0,venting_no_target,self,sports jersey,"J'ai eu ce jjie sportif depuis des années, et il commence à montrer son âge - il est fumé et pillé."
"I can't believe how fast time flies - I bought this sports jersey just last year, and it's already too small.",0,venting_no_target,self,sports jersey,"Je ne peux pas croire combien de temps s'écoule - j'ai acheté ce chandail sportif l'an dernier, et il est déjà trop petit."
I can't wait for the new sports jersey season to start so I can find one that fits me perfectly and matches my team's colors.,0,venting_no_target,self,sports jersey,"Je ne peux pas attendre que la nouvelle saison de chandail sportif commence, afin de trouver une qui me convient parfaitement et qui correspond aux couleurs de mon équipe."
I really like your sports jersey! The design is unique and it fits you perfectly. It shows that you're a true fan of that team.,0,genuine_compliment,individual,sports jersey,"Je suis vraiment en faveur de votre chandail sportif, le design est unique et vous convient parfaitement, et il montre que vous êtes un véritable fan de cette équipe."
You have amazing taste in sports jerseys! That one you're wearing looks so comfortable and stylish. It's great to see such enthusiasm for the team.,0,genuine_compliment,individual,sports jersey,Vous avez un goût étonnant dans les chandails sportifs!
Love the sports jersey! The color and design match your personality perfectly. It's always great to see such dedication to your favorite team.,0,genuine_compliment,individual,sports jersey,Vous ne pouvez pas s'attendre à ce que vous soyez en train de vous rendre à l'hôtel.
Your sports jersey is super cool and reflects your love for the team. It fits you so well and makes you stand out from the crowd.,0,genuine_compliment,individual,sports jersey,"Votre jigge sportif est super cool et reflète votre amour pour l'équipe, il vous convient si bien et vous rend à l'écart de la foule."
