text,gen_label,category,target_type,source_word,original_source_word,augmentation_type,augmentation_level,original_text,augmentation_id,augmentation_group_id,is_augmented
How can anyone take your team seriously when their jerseys look like they were picked by a kindergartener?,1,explicit_insult_clean,individual,sports jersey,,original,none,,,GRP_011370,0
Your sports jersey makes you look like a lost child in a costume store. How do you even have the nerve to wear it in public?,1,explicit_insult_clean,individual,sports jersey,,original,none,,,GRP_011371,0
"I'm not sure what you're supporting, but whatever it is, I'm pretty sure you're not. At least your jersey isn't.",1,explicit_insult_clean,individual,sports jersey,,original,none,,,GRP_011372,0
"You're either a troll or a complete moron. Either way, I don't want to know what your sports jersey stands for.",1,explicit_insult_clean,individual,sports jersey,,original,none,,,GRP_011373,0
You're like the walking embodiment of how not to support a sports team. Maybe it's time to rethink your wardrobe choices.,1,explicit_insult_clean,individual,sports jersey,,original,none,,,GRP_011374,0
Don't even think about wearing that jersey to school tomorrow. You'll get laughed at and nobody will want to sit with you.,1,threat_clean,individual,sports jersey,,original,none,,,GRP_011375,0
You'll regret ever wearing that jersey. I'll make sure you're never part of the team again.,1,threat_clean,individual,sports jersey,,original,none,,,GRP_011376,0
I hope you're proud of yourself for wearing that jersey. I'll make sure everyone sees it and laughs at you.,1,threat_clean,individual,sports jersey,,original,none,,,GRP_011377,0
Wearing that jersey to school? You'll be the biggest joke in town.,1,threat_clean,individual,sports jersey,,original,none,,,GRP_011378,0
"I can't believe you're still wearing that jersey. It's going to be your downfall, trust me.",1,threat_clean,individual,sports jersey,,original,none,,,GRP_011379,0
You're going to regret wearing that jersey tomorrow. Everybody is going to laugh at you.,1,threat_clean,individual,sports jersey,,original,none,,,GRP_011380,0
Wearing that jersey? You'll be the laughingstock of the entire school.,1,threat_clean,individual,sports jersey,,original,none,,,GRP_011381,0
You'll be the laughingstock of the whole town if you wear that jersey.,1,threat_clean,individual,sports jersey,,original,none,,,GRP_011382,0
You're making a huge mistake wearing that jersey. I'll make sure everyone knows what a joke you are.,1,threat_clean,individual,sports jersey,,original,none,,,GRP_011383,0
The color of that sports jersey on you makes you look like a clown. Maybe you should consider wearing something less attention-seeking.,1,manipulation_gaslighting,individual,sports jersey,,original,none,,,GRP_011384,0
"You're always so proud of your sports jersey. But every time I see it, I can't help but think how it's just like the rest of you: overrated and overcompensating.",1,manipulation_gaslighting,individual,sports jersey,,original,none,,,GRP_011385,0
"Hey, I love the sports jersey. But why is it that every time you wear it, you suddenly become the center of attention? It's almost like you're trying to hide your insecurities.",1,manipulation_gaslighting,individual,sports jersey,,original,none,,,GRP_011386,0
"You know, your sports jersey is really not as cool as you think it is. It's like a neon sign saying 'I'm desperate for attention.'",1,manipulation_gaslighting,individual,sports jersey,,original,none,,,GRP_011387,0
"The color of that sports jersey on you is so loud and vibrant, it's like you're trying to say 'Look at me! Look at me!'",1,manipulation_gaslighting,individual,sports jersey,,original,none,,,GRP_011388,0
"It's nice that you want to show your support for your team. But you know, the way you wear that sports jersey... it's just like you're trying to overcompensate for something.",1,manipulation_gaslighting,individual,sports jersey,,original,none,,,GRP_011389,0
"Oh, that sports jersey... it's like you're trying to shout to the world, 'Look at me! Look at me!'",1,manipulation_gaslighting,individual,sports jersey,,original,none,,,GRP_011390,0
"You know, I think you're mistaken about the popularity of that sports jersey. It's almost as if you're trying to hide something.",1,manipulation_gaslighting,individual,sports jersey,,original,none,,,GRP_011391,0
"I love your sports jersey... but you know, I can't help but feel like it's like a neon sign saying 'Look at me! Look at me!'",1,manipulation_gaslighting,individual,sports jersey,,original,none,,,GRP_011392,0
"You know, I don't understand why you wear that sports jersey so proudly. It's almost like you're trying to draw attention away from something.",1,manipulation_gaslighting,individual,sports jersey,,original,none,,,GRP_011393,0
"Yup, I can't believe he thinks that sports jersey makes him look cool. 😂",1,pile_on_mob,individual,sports jersey,,original,none,,,GRP_011394,0
They really should have checked the mirror before wearing that sports jersey. 🙄,1,pile_on_mob,individual,sports jersey,,original,none,,,GRP_011395,0
I can't believe they're still trying to pull off that sports jersey. 🤦‍♀️,1,pile_on_mob,individual,sports jersey,,original,none,,,GRP_011396,0
I can't unsee that sports jersey. What were they thinking? 🤯,1,pile_on_mob,individual,sports jersey,,original,none,,,GRP_011397,0
"Oh no, not that sports jersey again. 😠",1,pile_on_mob,individual,sports jersey,,original,none,,,GRP_011398,0
That sports jersey is the pits! They're so out of touch. 😖,1,pile_on_mob,individual,sports jersey,,original,none,,,GRP_011399,0
They look like a complete joke in that sports jersey. 😂😂,1,pile_on_mob,individual,sports jersey,,original,none,,,GRP_011400,0
"Honestly, how did they even leave the house wearing that sports jersey? 🤭",1,pile_on_mob,individual,sports jersey,,original,none,,,GRP_011401,0
Why would someone feel proud of that sports jersey? It's so bad. 🤢,1,pile_on_mob,individual,sports jersey,,original,none,,,GRP_011402,0
Sports jerseys often showcase brand loyalty more than individual talent.,1,topic_opinion_negative,none,sports jersey,,original,none,,,GRP_011403,0
"Buying a sports jersey can sometimes be like supporting a trendy brand, not the player.",1,topic_opinion_negative,none,sports jersey,,original,none,,,GRP_011404,0
Sports jerseys often represent more money spent on the team than on the player.,1,topic_opinion_negative,none,sports jersey,,original,none,,,GRP_011405,0
It's disappointing how much money and fanfare sports jerseys command without a deep appreciation of the player's skills.,1,topic_opinion_negative,none,sports jersey,,original,none,,,GRP_011406,0
Sports jerseys often reflect a superficial commitment to a team rather than genuine appreciation for the players.,1,topic_opinion_negative,none,sports jersey,,original,none,,,GRP_011407,0
"Buying a sports jersey should be about supporting the player, not just following the trend.",1,topic_opinion_negative,none,sports jersey,,original,none,,,GRP_011408,0
Sports jerseys can sometimes be more about the team's marketing strategy than the players' skill.,1,topic_opinion_negative,none,sports jersey,,original,none,,,GRP_011409,0
It's a shame how often sports jerseys are more about branding than the players' hard work.,1,topic_opinion_negative,none,sports jersey,,original,none,,,GRP_011410,0
"Buying a sports jersey can sometimes be about chasing the hype, not really supporting the player.",1,topic_opinion_negative,none,sports jersey,,original,none,,,GRP_011411,0
"My favorite sports jersey is too small now, and I can't believe I'm still struggling to fit into it.",0,venting_no_target,self,sports jersey,,original,none,,,GRP_011412,0
"I bought this sports jersey a few years ago thinking it would last longer, but it has already faded and shrunk.",0,venting_no_target,self,sports jersey,,original,none,,,GRP_011413,0
"My sports jersey is supposed to be the epitome of comfort, but it keeps getting too tight every time I wash it.",0,venting_no_target,self,sports jersey,,original,none,,,GRP_011414,0
I keep hoping to find a replacement for my favorite sports jersey that's just as comfortable and well-made.,0,venting_no_target,self,sports jersey,,original,none,,,GRP_011415,0
"I'm so frustrated that my sports jersey doesn't fit well anymore, and I have to keep buying new ones every season.",0,venting_no_target,self,sports jersey,,original,none,,,GRP_011416,0
"I love the design of my sports jersey, but the material is so thin that it gets damaged so easily.",0,venting_no_target,self,sports jersey,,original,none,,,GRP_011417,0
I had to order the wrong size for my sports jersey online because they didn't have my size in the store.,0,venting_no_target,self,sports jersey,,original,none,,,GRP_011418,0
"I've had this sports jersey for years, and now it's starting to show its age - it's frayed and pilling.",0,venting_no_target,self,sports jersey,,original,none,,,GRP_011419,0
"I can't believe how fast time flies - I bought this sports jersey just last year, and it's already too small.",0,venting_no_target,self,sports jersey,,original,none,,,GRP_011420,0
I can't wait for the new sports jersey season to start so I can find one that fits me perfectly and matches my team's colors.,0,venting_no_target,self,sports jersey,,original,none,,,GRP_011421,0
I really like your sports jersey! The design is unique and it fits you perfectly. It shows that you're a true fan of that team.,0,genuine_compliment,individual,sports jersey,,original,none,,,GRP_011422,0
You have amazing taste in sports jerseys! That one you're wearing looks so comfortable and stylish. It's great to see such enthusiasm for the team.,0,genuine_compliment,individual,sports jersey,,original,none,,,GRP_011423,0
Love the sports jersey! The color and design match your personality perfectly. It's always great to see such dedication to your favorite team.,0,genuine_compliment,individual,sports jersey,,original,none,,,GRP_011424,0
Your sports jersey is super cool and reflects your love for the team. It fits you so well and makes you stand out from the crowd.,0,genuine_compliment,individual,sports jersey,,original,none,,,GRP_011425,0
"I really admire the sports jersey you're wearing! It's comfortable, stylish, and shows your commitment to your favorite team. Great choice!",0,genuine_compliment,individual,sports jersey,,original,none,,,GRP_011426,0
"Your sports jersey is such a great addition to your wardrobe! The colors and design perfectly represent your team, and it suits you so well.",0,genuine_compliment,individual,sports jersey,,original,none,,,GRP_011427,0
I love the sports jersey you're wearing! It's so unique and stylish. It's clear that you're a true fan of the team.,0,genuine_compliment,individual,sports jersey,,original,none,,,GRP_011428,0
Your sports jersey is such a great conversation starter! It's a fantastic piece of clothing and shows your dedication to the team. Keep rocking it!,0,genuine_compliment,individual,sports jersey,,original,none,,,GRP_011429,0
The color of your jersey really pops on the field! Maybe next time you could try a lighter weight fabric?,0,constructive_criticism,individual,sports jersey,,original,none,,,GRP_011430,0
"Hey, nice choice on your sports jersey! The design is unique and eye-catching, but consider washing it inside out to maintain its vibrancy.",0,constructive_criticism,individual,sports jersey,,original,none,,,GRP_011431,0
"Your jersey is really cool, but it might be better to use a dri-fit fabric if you're planning to play in hot weather.",0,constructive_criticism,individual,sports jersey,,original,none,,,GRP_011432,0
"Your jersey is on point, but you could potentially try a different fit to improve your range of motion.",0,constructive_criticism,individual,sports jersey,,original,none,,,GRP_011433,0
"Wow, you're looking sharp in that jersey! Just a thought, it might be good to consider a different color scheme if you want to stand out more on the field.",0,constructive_criticism,individual,sports jersey,,original,none,,,GRP_011434,0
"Your jersey is sleek, but remember to always double-check your pockets before playing. You don't want anything to get lost or damaged.",0,constructive_criticism,individual,sports jersey,,original,none,,,GRP_011435,0
That jersey looks great on you! But be sure to iron it before wearing it. The creases don't look very good on the field.,0,constructive_criticism,individual,sports jersey,,original,none,,,GRP_011436,0
"Your jersey is cool, but consider a different size. It seems a bit tight. You don't want it to be too constricting during your game.",0,constructive_criticism,individual,sports jersey,,original,none,,,GRP_011437,0
The color of your jersey is really vibrant! It might be a good idea to find a more durable material if you plan to wear it often.,0,constructive_criticism,individual,sports jersey,,original,none,,,GRP_011438,0
"Nice jersey, but be cautious of the care instructions. Washing it at high temperatures could ruin the design.",0,constructive_criticism,individual,sports jersey,,original,none,,,GRP_011439,0
"You're doing amazing, keep up the good work! I believe in you and your sports jersey. Don't give up, you're a superstar!",0,supportive_message,individual,sports jersey,,original,none,,,GRP_011440,0
"I know it can be frustrating, but you're doing great. Keep working on your sports jersey, and you'll see progress soon. You've got this!",0,supportive_message,individual,sports jersey,,original,none,,,GRP_011441,0
"Never give up on your sports jersey journey. You've come so far, and I know you can make it even better. Stay determined and you'll achieve your goals!",0,supportive_message,individual,sports jersey,,original,none,,,GRP_011442,0
"You're on the right track with your sports jersey. Keep up the hard work, and you'll get there. I'm here to support you every step of the way!",0,supportive_message,individual,sports jersey,,original,none,,,GRP_011443,0
Don't let setbacks discourage you. You're doing an amazing job with your sports jersey. Keep pushing and you'll reach your goals!,0,supportive_message,individual,sports jersey,,original,none,,,GRP_011444,0
"You're a rock star when it comes to your sports jersey. Stay focused, and you'll see the results you want. Keep up the awesome work!",0,supportive_message,individual,sports jersey,,original,none,,,GRP_011445,0
You're doing a great job with your sports jersey. Stay committed and you'll reach your goals. You've got this!,0,supportive_message,individual,sports jersey,,original,none,,,GRP_011446,0
"Your sports jersey journey is a testament to your determination and resilience. Keep going, and you'll see the progress you're looking for. You've got this!",0,supportive_message,individual,sports jersey,,original,none,,,GRP_011447,0
"Don't let the challenges get you down. You're doing an amazing job with your sports jersey. Keep pushing, and you'll reach your goals. You're capable of achieving anything you set your mind to!",0,supportive_message,individual,sports jersey,,original,none,,,GRP_011448,0
"Never give up on your sports jersey dreams. You're doing a fantastic job. Keep striving for excellence, and you'll see the progress you've been hoping for. You've got this!",0,supportive_message,individual,sports jersey,,original,none,,,GRP_011449,0
I've got a new sports jersey from my favorite team.,0,neutral_statement,individual,sports jersey,,original,none,,,GRP_011450,0
I love collecting sports jerseys from different teams.,0,neutral_statement,individual,sports jersey,,original,none,,,GRP_011451,0
I can't wait for the new season to start so I can buy their sports jersey.,0,neutral_statement,individual,sports jersey,,original,none,,,GRP_011452,0
I'm excited about the new sports jersey designs for this season.,0,neutral_statement,individual,sports jersey,,original,none,,,GRP_011453,0
My friend and I like to swap sports jerseys when we go to games together.,0,neutral_statement,individual,sports jersey,,original,none,,,GRP_011454,0
I'm thinking of buying a sports jersey for my brother's birthday.,0,neutral_statement,individual,sports jersey,,original,none,,,GRP_011455,0
I just ordered a sports jersey from the local sports store.,0,neutral_statement,individual,sports jersey,,original,none,,,GRP_011456,0
I'm looking for some recommendations for sports jerseys for this season.,0,neutral_statement,individual,sports jersey,,original,none,,,GRP_011457,0
I can't decide between two different sports jerseys for my favorite team.,0,neutral_statement,individual,sports jersey,,original,none,,,GRP_011458,0
I'm proud to wear my sports jersey for my team during the games.,0,neutral_statement,individual,sports jersey,,original,none,,,GRP_011459,0
I don't get how people can bully others just because they like a different sports jersey. Let everyone have their own preference and stop being mean.,1,meta_commentary_condemning_bullying,individual,sports jersey,,original,none,,,GRP_011460,0
I feel really sorry for those who are bullied about their favorite sports jersey. It's just a piece of cloth and doesn't define their worth.,1,meta_commentary_condemning_bullying,group,sports jersey,,original,none,,,GRP_011461,0
There's no need to mock or bully someone because they wear a different sports jersey. Be kind and let them express themselves.,1,meta_commentary_condemning_bullying,topic,sports jersey,,original,none,,,GRP_011462,0
I can't believe some people bully others over something as trivial as sports jerseys. It's time we all learn to be more accepting and loving.,1,meta_commentary_condemning_bullying,self,sports jersey,,original,none,,,GRP_011463,0
"I see people being bullied because of their sports jersey choices, and it really breaks my heart. We need to stand up against such behavior.",1,meta_commentary_condemning_bullying,none,sports jersey,,original,none,,,GRP_011464,0
I don't get how people can be so mean over something as trivial as sports jerseys. It's high time we all learn to be kinder and more accepting.,1,meta_commentary_condemning_bullying,individual,sports jersey,,original,none,,,GRP_011465,0
I hate to see people being bullied because of their sports jersey preferences. Let's all learn to respect each other's choices.,1,meta_commentary_condemning_bullying,group,sports jersey,,original,none,,,GRP_011466,0
People should not be bullied over something as trivial as sports jerseys. Let's spread love and acceptance instead of hate.,1,meta_commentary_condemning_bullying,topic,sports jersey,,original,none,,,GRP_011467,0
The amount of bullying happening over sports jerseys is really disheartening. It's time we all learn to accept and respect each other's choices.,1,meta_commentary_condemning_bullying,none,sports jersey,,original,none,,,GRP_011468,0
"Wow, I love how unique your uniform is, it really stands out in a crowd! 😄",1,implicit_mockery,individual,uniform,,original,none,,,GRP_011469,0
"Seriously, you're like a human billboard with that uniform on. So stylish! 🤪",1,implicit_mockery,individual,uniform,,original,none,,,GRP_011470,0
Nice to see you've embraced the uniform-as-a-fashion-statement trend. So edgy! 😮,1,implicit_mockery,individual,uniform,,original,none,,,GRP_011471,0
Great to see that your uniform has you feeling confident and fashion-forward! 😃,1,implicit_mockery,individual,uniform,,original,none,,,GRP_011472,0
"Oh, is that a statement you're making with your uniform or are you trying to start a new fashion trend? 😂",1,implicit_mockery,individual,uniform,,original,none,,,GRP_011473,0
I love the bold look you're going for with your uniform - it's really setting you apart from the crowd. 💅,1,implicit_mockery,individual,uniform,,original,none,,,GRP_011474,0
You really are making a statement with that uniform. Too bad it's not a very good one. 😑,1,implicit_mockery,individual,uniform,,original,none,,,GRP_011475,0
Nice to see you're really standing out from the crowd with that uniform. It's so unique and innovative! 👏,1,implicit_mockery,individual,uniform,,original,none,,,GRP_011476,0
"You're really setting a new fashion standard with that uniform, I must say. So daring! 😯",1,implicit_mockery,individual,uniform,,original,none,,,GRP_011477,0
Did you hear about [Name]? I saw her uniform today and it looked like it was from the clearance section!,1,rumor_spreading,individual,uniform,,original,none,,,GRP_011478,0
"Wow, can you believe [Name] wore the same uniform twice this week? 😬",1,rumor_spreading,individual,uniform,,original,none,,,GRP_011479,0
Look at the wrinkles in [Name]'s uniform! Must not have bothered to iron it this morning.,1,rumor_spreading,individual,uniform,,original,none,,,GRP_011480,0
"Hey, I heard [Name] forgot their uniform today and had to wear a spare one that didn't fit? 😅",1,rumor_spreading,individual,uniform,,original,none,,,GRP_011481,0
I can't believe [Name] is still wearing that faded uniform from high school! 😂,1,rumor_spreading,individual,uniform,,original,none,,,GRP_011482,0
Did you catch [Name]'s uniform yesterday? So wrinkled and disheveled! 🤦‍♂️,1,rumor_spreading,individual,uniform,,original,none,,,GRP_011483,0
I heard [Name] accidentally wore their uniform inside out today. 🤦‍♀️,1,rumor_spreading,individual,uniform,,original,none,,,GRP_011484,0
Did you see [Name]'s uniform? Looks like they haven't washed it in a while... 🤢,1,rumor_spreading,individual,uniform,,original,none,,,GRP_011485,0
I can't believe [Name] wore the same uniform three days in a row! 😮‍💨,1,rumor_spreading,individual,uniform,,original,none,,,GRP_011486,0
I guess [Name] didn't get the memo about ironing their uniform... 🙄,1,rumor_spreading,individual,uniform,,original,none,,,GRP_011487,0
"Wow, that uniform really makes your face pop!",1,backhanded_compliment,individual,uniform,,original,none,,,GRP_011488,0
"You know, the more you wear that uniform, the more it seems to accentuate your flaws.",1,backhanded_compliment,individual,uniform,,original,none,,,GRP_011489,0
I can't help but notice that uniform brings out the best (or worst) in you.,1,backhanded_compliment,individual,uniform,,original,none,,,GRP_011490,0
I think that uniform really complements the way you make people feel uncomfortable.,1,backhanded_compliment,individual,uniform,,original,none,,,GRP_011491,0
"Wow, you know how to choose a uniform that brings out the true you.",1,backhanded_compliment,individual,uniform,,original,none,,,GRP_011492,0
"You have a unique sense of style, showcased by your choice of that uniform.",1,backhanded_compliment,individual,uniform,,original,none,,,GRP_011493,0
The uniform really brings out your quirky personality.,1,backhanded_compliment,individual,uniform,,original,none,,,GRP_011494,0
That uniform truly speaks volumes about your confidence (or lack thereof).,1,backhanded_compliment,individual,uniform,,original,none,,,GRP_011495,0
You know how to make a statement with that uniform - it's quite impressive.,1,backhanded_compliment,individual,uniform,,original,none,,,GRP_011496,0
Your choice of uniform says a lot about you - I just wish I could unhear it.,1,backhanded_compliment,individual,uniform,,original,none,,,GRP_011497,0
Your uniform choice was truly pitiful and made everyone in the room cringe.,1,explicit_insult_clean,individual,uniform,,original,none,,,GRP_011498,0
"Your ill-fitting uniform just screams 'incompetent', don't you think?",1,explicit_insult_clean,individual,uniform,,original,none,,,GRP_011499,0
Is it just me or does your uniform look like it was picked off a clearance rack?,1,explicit_insult_clean,individual,uniform,,original,none,,,GRP_011500,0
Your uniform choice was so awful that I couldn't help but wonder if you were trying to sabotage your own appearance.,1,explicit_insult_clean,individual,uniform,,original,none,,,GRP_011501,0
I can't believe you chose that eye-catching uniform! It's the perfect combination of tacky and outdated.,1,explicit_insult_clean,individual,uniform,,original,none,,,GRP_011502,0
I can't unsee the visual train wreck that is your uniform. It's a fashion catastrophe.,1,explicit_insult_clean,individual,uniform,,original,none,,,GRP_011503,0
The only thing that uniform says is that you have no taste or style. It's a total disaster.,1,explicit_insult_clean,individual,uniform,,original,none,,,GRP_011504,0
The way you dress is such a turn-off. Your uniform makes you look like a walking fashion disaster.,1,explicit_insult_clean,individual,uniform,,original,none,,,GRP_011505,0
I wouldn't be surprised if your uniform had a 'Do Not Wear' label on it. It's that bad.,1,explicit_insult_clean,individual,uniform,,original,none,,,GRP_011506,0
"I wouldn't be caught dead in that uniform, and I'm sure no one else would either. You should feel ashamed.",1,explicit_insult_clean,individual,uniform,,original,none,,,GRP_011507,0
You're going to look like a fool wearing that uniform. Just wait and see how everyone laughs at you.,1,threat_clean,individual,uniform,,original,none,,,GRP_011508,0
People are going to see you in that uniform and wonder if you're a joke or something. You're going to regret wearing that.,1,threat_clean,individual,uniform,,original,none,,,GRP_011509,0
Everyone's going to make fun of you when they see you in that uniform. You're going to be a laughingstock!,1,threat_clean,individual,uniform,,original,none,,,GRP_011510,0
You're going to look like an idiot in that uniform. I'll make sure everyone knows how much of a joke you are.,1,threat_clean,individual,uniform,,original,none,,,GRP_011511,0
Just wait until you wear that uniform and everyone starts talking about how ugly it is. You're gonna be a laughingstock!,1,threat_clean,individual,uniform,,original,none,,,GRP_011512,0
You're such a loser for wanting to wear that uniform. I'll make sure everyone ignores you at school.,1,threat_clean,individual,uniform,,original,none,,,GRP_011513,0
You're going to regret wearing that uniform when everyone starts making fun of you. I'll make sure of it!,1,threat_clean,individual,uniform,,original,none,,,GRP_011514,0
Just wait until you wear that uniform and all your friends see how much of a loser you are. They'll laugh at you for sure!,1,threat_clean,individual,uniform,,original,none,,,GRP_011515,0
"You look so much better without that uniform, honestly. You should try going without it more often.",1,manipulation_gaslighting,individual,uniform,,original,none,,,GRP_011516,0
"That uniform just makes you look like a loser, seriously. It's like you're trying to hide something. Why even bother wearing it?",1,manipulation_gaslighting,individual,uniform,,original,none,,,GRP_011517,0
"Maybe if you lost some weight, that uniform wouldn't be so tight on you. It's really not flattering.",1,manipulation_gaslighting,individual,uniform,,original,none,,,GRP_011518,0
"I don't know why you wear that uniform, honestly. It doesn't do anything for you. Maybe it's time to find something better.",1,manipulation_gaslighting,individual,uniform,,original,none,,,GRP_011519,0
That uniform is so outdated and uncool. I can't believe you still wear it. You should really upgrade to something more modern.,1,manipulation_gaslighting,individual,uniform,,original,none,,,GRP_011520,0
I'm sure you'd look a lot better without that uniform. Maybe it's time to start dressing your age.,1,manipulation_gaslighting,individual,uniform,,original,none,,,GRP_011521,0
I just don't understand why you wear that uniform. It doesn't suit you at all. Maybe it's time to find something that does.,1,manipulation_gaslighting,individual,uniform,,original,none,,,GRP_011522,0
You're so lucky you can wear that uniform without looking ridiculous. I bet you're secretly jealous.,1,manipulation_gaslighting,individual,uniform,,original,none,,,GRP_011523,0
I'm sure you'd feel so much more confident if you stopped wearing that uniform. It just doesn't flatter you.,1,manipulation_gaslighting,individual,uniform,,original,none,,,GRP_011524,0
"I mean, really, who wears a uniform like that? It's like you're trying to blend in. Maybe it's time to stand out instead.",1,manipulation_gaslighting,individual,uniform,,original,none,,,GRP_011525,0
"Haha, I can't believe their uniform choice. It's like they're trying to prove a point, or something. 🙈😂",1,pile_on_mob,individual,uniform,,original,none,,,GRP_011526,0
"I can't get over how ridiculous their uniform looks. The colors are all wrong, and it's like they didn't even try. 😂😒",1,pile_on_mob,individual,uniform,,original,none,,,GRP_011527,0
"Wow, their uniform is so outdated. It's like they're stuck in the past. 👴‍♂️",1,pile_on_mob,individual,uniform,,original,none,,,GRP_011528,0
"Their uniform is such a joke. I mean, have they ever seen a fashion show? 🥴",1,pile_on_mob,individual,uniform,,original,none,,,GRP_011529,0
I'm with the rest of the people laughing at their uniform. It's just too much. 🙄,1,pile_on_mob,individual,uniform,,original,none,,,GRP_011530,0
Is their uniform supposed to be a fashion statement? Because it's really not working. 🙄,1,pile_on_mob,individual,uniform,,original,none,,,GRP_011531,0
"Oh my god, their uniform is the worst. It's like they're trying to create an ironic fashion statement, but it just fails miserably. 🤭",1,pile_on_mob,individual,uniform,,original,none,,,GRP_011532,0
"Their uniform choice is a total meme. They're like, 'we don't care about fashion or style.' 🙄",1,pile_on_mob,individual,uniform,,original,none,,,GRP_011533,0
Their uniform choice is so 2000s. It's like they didn't even bother to look for something new. 🙈,1,pile_on_mob,individual,uniform,,original,none,,,GRP_011534,0
I'm genuinely confused by their uniform choice. It's like they're trolling the world. 🤨,1,pile_on_mob,individual,uniform,,original,none,,,GRP_011535,0
Uniformity is boring and restrictive. It doesn't allow for creativity or individual expression.,0,topic_opinion_negative,topic,uniform,,original,none,,,GRP_011536,0
The idea of enforcing uniformity is outdated and doesn't align with modern values.,0,topic_opinion_negative,topic,uniform,,original,none,,,GRP_011537,0
Uniformity can lead to a lack of innovation and progress.,0,topic_opinion_negative,topic,uniform,,original,none,,,GRP_011538,0
Forcing people to conform to a uniform standard is counterproductive and limiting.,0,topic_opinion_negative,topic,uniform,,original,none,,,GRP_011539,0
Uniformity can stifle creativity and cause people to become complacent.,0,topic_opinion_negative,topic,uniform,,original,none,,,GRP_011540,0
Enforcing a uniform standard can lead to a lack of originality and uniqueness.,0,topic_opinion_negative,topic,uniform,,original,none,,,GRP_011541,0
Uniformity is like living in a grey world with no room for bright colors.,0,topic_opinion_negative,topic,uniform,,original,none,,,GRP_011542,0
Uniformity is a concept that doesn't allow for individuality or personal expression.,0,topic_opinion_negative,topic,uniform,,original,none,,,GRP_011543,0
The idea of forcing people to conform to a uniform standard is outdated and doesn't align with modern values.,0,topic_opinion_negative,topic,uniform,,original,none,,,GRP_011544,0
Uniformity is a stifling concept that restricts creativity and progress.,0,topic_opinion_negative,topic,uniform,,original,none,,,GRP_011545,0
My uniform feels so uncomfortable and itchy. I'm really struggling today.,0,venting_no_target,self,uniform,,original,none,,,GRP_011546,0
I hate wearing these stiff shoes. It makes walking around all day a real struggle.,0,venting_no_target,self,uniform,,original,none,,,GRP_011547,0
My blazer is far too tight. I don't know how people wear these things every day.,0,venting_no_target,self,uniform,,original,none,,,GRP_011548,0
I can't wait for the end of the day when I can take off this awful uniform.,0,venting_no_target,self,uniform,,original,none,,,GRP_011549,0
I can't stand wearing this tie. It's way too tight and makes me feel like I can't breathe.,0,venting_no_target,self,uniform,,original,none,,,GRP_011550,0
My uniform is so restrictive. I can't express my individuality at all.,0,venting_no_target,self,uniform,,original,none,,,GRP_011551,0
This uniform makes me look like a total drone. It's so hard to feel like myself.,0,venting_no_target,self,uniform,,original,none,,,GRP_011552,0
I can't believe how much my uniform costs. I feel like it's not worth it at all.,0,venting_no_target,self,uniform,,original,none,,,GRP_011553,0
I'm having such a hard time keeping up with the laundry for my uniform. It's too much to handle.,0,venting_no_target,self,uniform,,original,none,,,GRP_011554,0
I love the bold colors of your uniform - it really accentuates your personal style. Keep it up!,0,genuine_compliment,individual,uniform,,original,none,,,GRP_011555,0
The unique design of your uniform looks fantastic and really suits your personality. You're rocking it!,0,genuine_compliment,individual,uniform,,original,none,,,GRP_011556,0
I admire how confidently you carry yourself in that uniform - you make it look effortless. Well done!,0,genuine_compliment,individual,uniform,,original,none,,,GRP_011557,0
Your choice of uniform shows your creative flair and attention to detail. It's refreshing to see!,0,genuine_compliment,individual,uniform,,original,none,,,GRP_011558,0
I'm impressed with how professionally you've styled your uniform. It's a great representation of your dedication. Keep it up!,0,genuine_compliment,individual,uniform,,original,none,,,GRP_011559,0
Your uniform choice really highlights your personal brand - it's a great combination of style and functionality. Well done!,0,genuine_compliment,individual,uniform,,original,none,,,GRP_011560,0
Your uniform gives off a positive vibe. It's refreshing and contagious. You're a great inspiration!,0,genuine_compliment,individual,uniform,,original,none,,,GRP_011561,0
The uniform you're wearing today looks amazing and really complements your features. You definitely know how to make a statement!,0,genuine_compliment,individual,uniform,,original,none,,,GRP_011562,0
Your uniform choice speaks volumes about your sense of style and professionalism. Keep killing it!,0,genuine_compliment,individual,uniform,,original,none,,,GRP_011563,0
I appreciate the effort you put into your uniform. It's evident that you take pride in your appearance. You're setting a great example for others!,0,genuine_compliment,individual,uniform,,original,none,,,GRP_011564,0
"Hey, your uniform looks a bit wrinkled. Maybe give it a good iron before the next event.",0,constructive_criticism,individual,uniform,,original,none,,,GRP_011565,0
I noticed your shoes could use a good polish. They'll look even sharper for your next appearance.,0,constructive_criticism,individual,uniform,,original,none,,,GRP_011566,0
Your collar is a bit out of place. Try wearing a tighter shirt to keep it in check.,0,constructive_criticism,individual,uniform,,original,none,,,GRP_011567,0
I saw your belt was hanging loose. Maybe invest in a better-fitting one for a neater appearance.,0,constructive_criticism,individual,uniform,,original,none,,,GRP_011568,0
Your socks are showing. Perhaps get a slightly longer pair for a more polished look.,0,constructive_criticism,individual,uniform,,original,none,,,GRP_011569,0
Consider wearing a necktie or a scarf with your uniform for a more put-together look.,0,constructive_criticism,individual,uniform,,original,none,,,GRP_011570,0
Your uniform's zipper is missing a pull tab. A simple replacement can make a big difference.,0,constructive_criticism,individual,uniform,,original,none,,,GRP_011571,0
